User Review Score,Date of Review,Name,Game Id,User Reviewer
4,2014-04-03 04:46:39,The Banner Saga,3030-37629,electricboogaloo
4,2014-04-03 04:51:52,Octodad: Dadliest Catch,3030-35877,electricboogaloo
2,2014-04-03 04:57:35,Castlevania: Lords of Shadow 2,3030-38438,electricboogaloo
4,2014-04-03 05:04:07,Titanfall,3030-42860,electricboogaloo
2,2014-04-03 05:58:05,Jazzpunk,3030-44063,macholucha
3,2014-04-03 17:05:32,Star Wars: Bounty Hunter,3030-17571,minalear
5,2014-04-03 22:28:14, Power Stone Collection,3030-18011,midoel7azen
2,2014-04-04 02:19:59,Luftrausers,3030-39474,macholucha
4,2014-04-04 07:48:23,Open Me!,3030-40505,shawns
3,2014-04-04 09:08:05,Phoenix Wright: Ace Attorney,3030-19409,gamer_152
4,2014-04-04 12:32:17,Sheep Goes Right,3030-45850,reverendhunt
3,2014-04-05 07:04:11,Dragonfall,3030-37894,mento
5,2014-04-05 13:09:09,Diablo III: Reaper of Souls,3030-43649,soundrules
4,2014-04-06 04:27:53,Castlevania: Lords of Shadow 2,3030-38438,theacidskull
4,2014-04-06 07:15:47,Dark Souls II,3030-40798,fantus1984
5,2014-04-06 10:08:03,Dark Souls II,3030-40798,viciousanchovy
4,2014-04-06 10:25:23,Dishonored,3030-35850,james_hayward
4,2014-04-06 11:08:18,Saints Row: The Third,3030-25725,popov89
3,2014-04-06 14:16:32,Prototype 2,3030-33345,theacidskull
5,2014-04-06 17:40:06,Crusader Kings 2,3030-32622,soundrules
4,2014-04-08 01:15:05,Soul Blazer,3030-13986,leafhouse
4,2014-04-09 14:56:36,inFamous: Second Son,3030-41695,doctor_kaz
4,2014-04-09 18:34:34,Dust: An Elysian Tail,3030-27691,junior_ain
3,2014-04-10 07:35:03,Halo 4,3030-35533,kozz
3,2014-04-10 14:04:25,Goat Simulator,3030-45405,colorwind
2,2014-04-11 12:19:17,World Series of Poker: Full House Pro,3030-41227,gamer_152
5,2014-04-12 07:11:02,Metroid Prime 2: Echoes,3030-1597,revolution666
1,2014-04-12 07:16:06,Custer's Revenge,3030-14802,revolution666
4,2014-04-12 11:24:05,NES Remix,3030-44783,reverendhunt
5,2014-04-14 15:51:52,Hotline Miami,3030-39452,yummylee
5,2014-04-15 09:16:49,Dark Souls: Prepare To Die Edition,3030-32697,markr
2,2014-04-15 10:06:43,South Park: The Stick of Truth,3030-36978,artisanbreads
5,2014-04-15 10:21:18,FTL,3030-37770,warmachine
3,2014-04-15 16:34:09,Titanfall,3030-42860,eggrool
4,2014-04-16 08:25:05,The Starship Damrey,3030-42403,mento
4,2014-04-17 17:08:33,The Elder Scrolls Online,3030-38206,thekeensoul
5,2014-04-17 19:08:57,Tomb Raider,3030-27312,popov89
3,2014-04-18 08:20:08,Dragon's Dogma,3030-34776,james_hayward
5,2014-04-18 12:35:35,RollerCoaster Tycoon,3030-2236,1wolffan
4,2014-04-18 15:03:26,RollerCoaster Tycoon 2,3030-11178,1wolffan
4,2014-04-18 15:46:13,DJ Hero 2,3030-29778,theuselessgod
3,2014-04-18 15:47:54,DJ Hero,3030-23882,theuselessgod
2,2014-04-18 15:51:01,Long Live the Queen,3030-40310,theuselessgod
3,2014-04-18 15:53:02,Brothers: A Tale of Two Sons,3030-39854,theuselessgod
4,2014-04-18 15:54:52,BioShock,3030-17280,theuselessgod
4,2014-04-18 15:55:56,Plants vs. Zombies 2: It's About Time,3030-39446,theuselessgod
3,2014-04-18 15:58:12,Recettear: An Item Shop's Tale,3030-32155,theuselessgod
5,2014-04-18 15:59:28,Super Hexagon,3030-39686,theuselessgod
4,2014-04-18 16:01:03,Castlevania: Symphony of the Night,3030-14216,theuselessgod
5,2014-04-18 16:02:45,Castlevania: Bloodlines,3030-945,theuselessgod
4,2014-04-18 16:03:59,Super Castlevania IV,3030-11443,theuselessgod
3,2014-04-18 16:05:06,Castlevania III: Dracula's Curse,3030-19328,theuselessgod
2,2014-04-18 16:06:15,Castlevania II: Simon's Quest,3030-11820,theuselessgod
4,2014-04-18 16:08:22,ActRaiser,3030-7274,theuselessgod
5,2014-04-20 12:24:36,Nidhogg,3030-34320,123kris_
5,2014-04-22 01:15:13,Hatsune Miku: Project DIVA f,3030-38236,wemibelec90
4,2014-04-22 02:49:17,Borderlands 2,3030-36055,chancefurlong
2,2014-04-22 23:05:20,Luigi's Mansion: Dark Moon,3030-35572,viciousanchovy
4,2014-04-23 00:27:10,Diablo III: Reaper of Souls,3030-43649,goney
4,2014-04-23 02:29:21,Grand Theft Auto V,3030-36765,goney
1,2014-04-24 12:04:52,ReignMaker,3030-45877,granderojo
4,2014-04-24 12:52:34,Captain America: Super Soldier,3030-32845,yojimbo
4,2014-04-24 18:01:31,Lightning Returns: Final Fantasy XIII,3030-39185,lordgodalming
4,2014-04-25 03:03:43,The Firemen,3030-1160,leafhouse
3,2014-04-25 20:20:46,inFamous: Second Son,3030-41695,vermisean
4,2014-04-27 13:48:31,NES Remix 2,3030-45415,mento
3,2014-04-28 22:06:11,WET,3030-21984,gamer_152
4,2014-04-29 12:01:26,Grand Theft Auto V,3030-36765,swatkiller007
2,2014-04-30 02:14:21,Hotline Miami,3030-39452,wemibelec90
1,2014-04-30 02:55:16,Lucius,3030-35693,wemibelec90
5,2014-04-30 03:11:34,The Wolf Among Us: Episode 3  - A Crooked Mile,3030-34213,harringtonvo
3,2014-04-30 16:24:33,Gish (Steam),3030-17602,junior_ain
5,2014-04-30 17:56:18,Batman: Arkham City,3030-29443,colorwind
5,2014-05-01 22:23:37,FTL,3030-37770,wavingwithgusto
2,2014-05-02 03:01:14,Daylight,3030-41535,macholucha
3,2014-05-03 11:24:31,Armored Core: Verdict Day,3030-41675,domstercool
4,2014-05-03 11:26:11,Final Fantasy XIV: A Realm Reborn,3030-26847,domstercool
3,2014-05-03 11:28:38,BEYOND: Two Souls,3030-38541,domstercool
3,2014-05-03 18:53:44,Final Fantasy XII,3030-11497,onewingeddash
2,2014-05-03 18:58:34,Thief,3030-26400,brett990
4,2014-05-03 19:23:05,Shin Megami Tensei: Persona 4,3030-21373,onewingeddash
5,2014-05-04 13:55:52,Tales of Phantasia,3030-255,josephyong1
4,2014-05-04 16:45:05,Portal 2,3030-21662,junior_ain
5,2014-05-05 10:42:16,Shin Megami Tensei: Persona 3,3030-4473,jeanluc
3,2014-05-05 15:01:52,Bravely Default,3030-43731,wemibelec90
3,2014-05-05 15:17:16,Marc Ecko's Getting Up: Contents Under Pressure,3030-7131,wemibelec90
4,2014-05-05 23:05:27,OlliOlli,3030-42654,sam_lfcfan
2,2014-05-06 02:28:51,Damnation,3030-20905,masterbrief
2,2014-05-06 09:39:16,Deus Ex: The Fall,3030-42841,theosgvault
5,2014-05-06 10:15:24,Big Rigs: Over the Road Racing,3030-19987,gankfest
2,2014-05-06 15:04:39,The Amazing Spider-Man 2,3030-44217,soap
5,2014-05-06 19:02:46,The Last of Us,3030-36989,bigboss1911
2,2014-05-07 09:01:31,Daylight,3030-41535,electricboogaloo
5,2014-05-07 10:00:10,DmC Devil May Cry,3030-32686,theacidskull
4,2014-05-07 10:21:59,Shadowrun Returns,3030-37894,pixelrobo
2,2014-05-07 10:26:54,Sly Cooper: Thieves in Time,3030-35559,shawke
4,2014-05-07 11:38:36,Halo 3,3030-9993,kevlar101
3,2014-05-07 12:00:57,Mass Effect,3030-16909,kevlar101
5,2014-05-07 13:05:08,Hearthstone: Heroes of Warcraft,3030-42033,phoenix654
2,2014-05-07 15:03:04,Child of Light,3030-43612,strathy
4,2014-05-07 17:41:13,The Suffering,3030-3841,fnord
5,2014-05-07 18:14:29,Lumines: Puzzle Fusion,3030-5057,fnord
2,2014-05-07 18:37:02,Lifeline,3030-19969,fnord
3,2014-05-07 18:51:24,Intellivision Lives!,3030-6359,fnord
3,2014-05-08 06:29:36,Child of Light,3030-43612,macholucha
4,2014-05-08 09:13:34,Etrian Odyssey Untold: The Millennium Girl,3030-42076,gba1989
2,2014-05-08 15:42:28,Castlevania: Lords of Shadow - Mirror of Fate,3030-38437,gba1989
3,2014-05-09 07:43:54,Daylight,3030-41535,dawnclover
5,2014-05-10 05:00:37,Puppeteer,3030-39361,andymp
5,2014-05-10 18:33:48,BioShock: Infinite,3030-32317,fanboy
2,2014-05-11 03:30:39,Bound By Flame,3030-41791,exfauxsure
5,2014-05-11 08:02:32,Dragon's Dogma,3030-34776,m9ki
3,2014-05-11 16:54:59,Super Godzilla,3030-22183,riostarwind
4,2014-05-11 22:30:53,Dark Souls II,3030-40798,randyf
2,2014-05-12 01:40:06,Conception II: Children of the Seven Stars,3030-41893,bboymaestro
2,2014-05-12 02:16:51,Dysfunctional Systems: Learning to Manage Chaos,3030-42605,wemibelec90
4,2014-05-12 07:26:44,Banished,3030-42041,dantey
5,2014-05-12 13:41:56,Dark Souls II,3030-40798,makeyourself270
1,2014-05-12 21:12:14,Legacy of Kain: Soul Reaver,3030-6249,wemibelec90
1,2014-05-12 22:38:30,Divekick,3030-38394,reverendhunt
3,2014-05-12 23:23:27,The Amazing Spider-Man 2,3030-44217,dimsey
5,2014-05-13 13:02:54,Spud's Quest,3030-42409,eskimosnow
4,2014-05-13 21:19:02,Aqua Kitty: Milk Mine Defender,3030-39906,jangofett25
2,2014-05-15 01:59:12,Bound by Flame,3030-41791,macholucha
4,2014-05-15 17:03:48,Disney Castle of Illusion Starring Mickey Mouse,3030-42342,niko23
3,2014-05-15 20:58:10,DuckTales: Remastered,3030-42035,branchise
4,2014-05-15 21:04:08,Madden NFL 25,3030-41459,branchise
5,2014-05-17 16:30:57,Persona 4 Golden,3030-36273,bboymaestro
4,2014-05-17 20:46:01,Record Run,3030-46268,eurick
1,2014-05-19 00:46:05,Bound By Flame,3030-41791,strathy
5,2014-05-19 02:06:49,Far Cry 3: Blood Dragon,3030-42241,headshot2391
3,2014-05-20 01:24:41,Legacy of Kain: Soul Reaver 2,3030-2046,wemibelec90
4,2014-05-20 01:32:04,Miasmata,3030-40440,wemibelec90
3,2014-05-21 18:44:57,Transistor,3030-42012,mikelemmer
3,2014-05-21 22:27:53,Tales of Graces f,3030-36336,sparky_buzzsaw
4,2014-05-22 23:49:46,Transistor,3030-42012,iconclastman
1,2014-05-23 05:30:49,Gone Home (Steam),3030-38327,doctor_kaz
4,2014-05-23 05:49:32,Transistor,3030-42012,impartialgecko
4,2014-05-23 14:32:46,Wolfenstein: The New Order,3030-42581,mbradley1992
4,2014-05-24 07:14:01,Receiver (Steam),3030-38787,ultraspacemobile
4,2014-05-24 11:47:04,Pokémon Y,3030-41088,connor_the_critic
3,2014-05-24 11:55:21,Batman: Arkham Origins,3030-42245,connor_the_critic
5,2014-05-24 13:37:54,Wolfenstein: The New Order,3030-42581,therealblackpapi
4,2014-05-25 05:07:45,Wolfenstein: The New Order,3030-42581,vermisean
5,2014-05-25 16:06:08,Transistor,3030-42012,wemibelec90
3,2014-05-25 16:08:35,Project Temporality,3030-46287,hrtbrk_one
5,2014-05-25 19:57:58,Transistor,3030-42012,artie
4,2014-05-26 17:39:01,Wolfenstein: The New Order,3030-42581,elwoodan
2,2014-05-26 21:51:26,Blood Omen 2: Legacy of Kain (Steam),3030-11203,wemibelec90
3,2014-05-27 05:06:10,Project X Zone,3030-37959,video_game_king
4,2014-05-27 11:16:59,Wolfenstein: The New Order,3030-42581,marcoskhalil
5,2014-05-27 15:15:50,Bastion,3030-32085,dox516
4,2014-05-27 15:48:23,NBA 2K13,3030-38377,betoski
4,2014-05-27 16:07:46,Dragon's Dogma,3030-34776,betoski
4,2014-05-27 16:30:11,Sportsfriends,3030-43545,theosgvault
2,2014-05-27 16:39:44,Transistor,3030-42012,lawgamer
4,2014-05-29 14:18:52,Lost in Nightmares,3030-20569,yummylee
4,2014-05-29 14:19:50,Lost in Nightmares,3030-20569,yummylee
5,2014-05-29 19:26:11,Saints Row: The Third,3030-25725,herooftime82
4,2014-05-29 23:20:25,Primordia,3030-39355,sparky_buzzsaw
3,2014-05-30 01:33:12,Transistor,3030-42012,randyf
4,2014-05-30 04:20:24,Wolfenstein: The New Order,3030-42581,euandewar
4,2014-05-30 12:42:39,Watch Dogs,3030-38538,captiosus
5,2014-05-31 12:16:53,Wolfenstein: The New Order,3030-42581,misterindie
2,2014-05-31 12:19:44,Wolfenstein: The New Order,3030-42581,burton_radons
5,2014-05-31 19:45:53,South Park: The Stick of Truth,3030-36978,dryvby
5,2014-05-31 21:51:59,Watch Dogs,3030-38538,soulharvester45
4,2014-06-01 02:34:32,Garry's Mod,3030-20617,larka
4,2014-06-01 02:42:23,Dead Space,3030-20800,larka
3,2014-06-01 06:39:37,Watch Dogs,3030-38538,stealthmaster86
4,2014-06-01 07:12:28,"Papers, Please",3030-41931,halliday_uk
1,2014-06-01 15:06:45,Watch Dogs,3030-38538,evenest
5,2014-06-01 16:50:54,Castlevania: Circle of the Moon,3030-13197,migrations
5,2014-06-01 16:53:12,Melty Blood: Actress Again: Current Code,3030-37140,migrations
4,2014-06-01 16:55:51,Fallout 3,3030-20504,migrations
3,2014-06-01 19:46:07,A Story About My Uncle,3030-39637,thurbleton
4,2014-06-02 09:49:26,Transistor,3030-42012,kidavenger
3,2014-06-02 09:56:59,Stick it to The Man!,3030-42847,kidavenger
3,2014-06-02 09:59:16,Child of Light,3030-43612,kidavenger
3,2014-06-02 23:11:53,Watch Dogs,3030-38538,daiphyer
3,2014-06-03 03:53:05,Legacy of Kain: Defiance,3030-823,wemibelec90
5,2014-06-03 09:25:06,Wolfenstein: The New Order,3030-42581,electricboogaloo
5,2014-06-03 12:41:47,Wolfenstein: The New Order,3030-42581,onekillwonder_
5,2014-06-03 19:27:31,A Story About My Uncle,3030-39637,granderojo
3,2014-06-03 22:31:21,JoJo's Bizarre Adventure: All Star Battle,3030-38897,game_baron
3,2014-06-04 06:26:12,Watch Dogs,3030-38538,danjohnhobbs
3,2014-06-04 08:04:38,Transistor,3030-42012,euandewar
3,2014-06-05 12:52:59,Assassin's Creed,3030-2950,kevlar101
4,2014-06-05 13:48:28,Assassin's Creed II,3030-22928,kevlar101
4,2014-06-06 01:21:52,Watch Dogs,3030-38538,wizup
2,2014-06-06 03:27:01,DreadOut,3030-42171,macholucha
4,2014-06-06 10:23:45,Dark Souls II,3030-40798,jamin724
4,2014-06-06 21:01:58,Marvel Heroes,3030-35003,mystyr_e
4,2014-06-07 00:00:13,Rhythm Thief & The Emperor’s Treasure,3030-36265,t_wah
4,2014-06-07 18:26:46,Halo: Combat Evolved Anniversary,3030-35534,gamer_152
3,2014-06-07 19:05:15,Borderlands 2,3030-36055,herooftime82
2,2014-06-08 06:47:13,Watch Dogs,3030-38538,captainlunchbox
3,2014-06-08 15:07:52,Ace Combat Infinity,3030-43284,zorkris
4,2014-06-09 14:54:52,Watch Dogs,3030-38538,artie
4,2014-06-10 15:57:04,Call of Duty: World at War,3030-20777,kevlar101
2,2014-06-11 06:24:45,Tomodachi Life,3030-39565,macholucha
3,2014-06-11 08:53:55,Watch Dogs,3030-38538,tickle
5,2014-06-11 08:58:01,Transistor,3030-42012,tickle
3,2014-06-12 02:19:54,Watch Dogs,3030-38538,bookerdewitt
4,2014-06-12 16:56:22,Skullgirls,3030-34082,onewingeddash
5,2014-06-12 19:23:34,Braid,3030-20716,herooftime82
5,2014-06-12 20:27:57,Red Dead Redemption,3030-25249,kevlar101
4,2014-06-13 17:00:08,Wolfenstein: The New Order,3030-42581,doktorsoviet
3,2014-06-13 18:29:39,Watch Dogs,3030-38538,doctor_kaz
3,2014-06-13 18:38:02,South Park: The Stick of Truth,3030-36978,doctor_kaz
5,2014-06-14 10:07:12,Secret Of Evermore,3030-8723,gxant
4,2014-06-14 11:59:24,Tomb Raider,3030-27312,timesplitterx
4,2014-06-14 12:07:27,Injustice: Gods Among Us Ultimate Edition,3030-38480,timesplitterx
5,2014-06-14 19:23:37,Star Wars: The Old Republic,3030-24205,saltwaterdiode
4,2014-06-15 03:29:40,Drakengard 3,3030-41920,wemibelec90
4,2014-06-15 05:25:09,The Cat Lady,3030-41176,moonlightmoth
5,2014-06-15 19:15:12,Bound By Flame,3030-41791,gameplaybrothers
4,2014-06-16 11:57:36,Final Fantasy XIV: A Realm Reborn,3030-26847,arnemetiaofannwn
4,2014-06-16 13:31:20,inFamous: Second Son,3030-41695,mrawesome247
5,2014-06-16 22:22:43,Angry Birds HD,3030-30199,nn112capture
3,2014-06-17 09:47:21,Betrayer,3030-43423,ay_gurl
4,2014-06-19 12:38:49,Don't Starve,3030-39664,warmachine
3,2014-06-19 15:43:31,Ultra Street Fighter IV,3030-43241,midnightgreen20
3,2014-06-19 18:13:27,Disney Castle of Illusion Starring Mickey Mouse,3030-42342,jwl1092
5,2014-06-20 10:12:27,Duke Nukem 3D: Megaton Edition,3030-3407,andrewski
4,2014-06-20 15:35:56,Dragon Story,3030-39940,trevi
2,2014-06-21 09:45:09,Red Dead Redemption,3030-25249,kidavenger
4,2014-06-21 13:51:19,Super Time Force,3030-37419,theosgvault
3,2014-06-21 18:28:36,Watch Dogs,3030-38538,pipeandslippers
4,2014-06-21 19:25:46,Parasite Eve,3030-9228,wemibelec90
3,2014-06-22 10:13:53,The Witcher 2: Assassins of Kings - Enhanced Edition,3030-28178,chancefurlong
4,2014-06-22 13:01:48,Bravely Default,3030-43731,connor_the_critic
4,2014-06-22 17:56:21,Game Dev Tycoon,3030-41146,grahf14
4,2014-06-22 23:10:20,Cognition: An Erica Reed Thriller,3030-36860,moonlightmoth
2,2014-06-23 01:49:16,Go! Go! Nippon! ~My First Trip to Japan~,3030-36283,macholucha
5,2014-06-23 18:06:23,Super Mario Land 2: 6 Golden Coins,3030-14425,theuselessgod
4,2014-06-25 16:23:49,Tomodachi Life,3030-39565,tickle
4,2014-06-25 16:41:21,"Papers, Please",3030-41931,grahf14
5,2014-06-26 07:40:48,The Legend of Heroes: Trails in the Sky,3030-5104,mento
4,2014-06-27 18:17:24,Valiant Hearts: The Great War,3030-43885,kazvon
4,2014-06-28 06:09:28,Borderlands 2,3030-36055,y0ung_bl00d_03
4,2014-06-28 08:29:36,Mirror's Edge,3030-21213,shoobadoop
4,2014-06-28 10:50:23,New Super Mario Bros. Wii,3030-26841,bomberkid
5,2014-06-28 14:14:09,Botanicula,3030-35011,overthemoongames
5,2014-06-28 21:29:12,Dark Souls,3030-32697,soulharvester45
3,2014-06-30 09:08:18,Watch Dogs,3030-38538,electricboogaloo
5,2014-06-30 13:59:26,Sonic Lost World (Deadly Six Bonus Edition),3030-42655,bomberkid
4,2014-06-30 17:35:22,Hitman: Absolution,3030-26417,chilipeppersman
5,2014-06-30 23:12:03,Mario Kart 8,3030-42929,redneon942
3,2014-07-01 10:49:59,Remember Me,3030-36172,niko23
4,2014-07-01 19:58:55,Minecraft,3030-30475,snappgamez
4,2014-07-02 06:37:12,The Wolf Among Us: Episode 1 - Faith,3030-34213,warmachine
5,2014-07-02 20:09:46,LIMBO,3030-30380,dogeonthe3rd
5,2014-07-02 22:13:42,Brothers: A Tale of Two Sons,3030-39854,grahf14
5,2014-07-03 05:23:37,Grand Theft Auto IV,3030-20457,223344
4,2014-07-04 23:35:58,Mortal Kombat Komplete Edition,3030-25042,junior_ain
4,2014-07-05 16:11:37,Grand Theft Auto: San Andreas,3030-7120,johnnintendogeek
2,2014-07-06 10:49:44,Rage,3030-20672,ay_gurl
5,2014-07-06 12:22:56,Shovel Knight,3030-42034,mento
4,2014-07-06 13:12:38,Fallout 3: Game of the Year Edition,3030-20504,junior_ain
5,2014-07-06 23:36:57,Grand Theft Auto: San Andreas,3030-7120,johnnintendogeek
4,2014-07-07 02:52:43,Fit Music for Wii U,3030-46283,boo78
3,2014-07-07 03:08:34,Thief,3030-26400,theacidskull
5,2014-07-07 22:19:05,Active Health with Carol Vorderman,3030-28256,arangidon
3,2014-07-08 17:26:06,Sniper Elite III,3030-41928,peever
2,2014-07-09 07:55:30,Resident Evil 6,3030-37273,kaveman
4,2014-07-09 13:54:13,Tales From Space: Mutant Blobs Attack,3030-36298,theosgvault
4,2014-07-09 17:27:06,Titanfall,3030-42860,eli
4,2014-07-09 20:41:56,GRID Autosport,3030-46078,retter
3,2014-07-09 21:10:43,inFamous: Second Son,3030-41695,impartialgecko
3,2014-07-09 21:15:51,Watch Dogs,3030-38538,general_zod007
3,2014-07-10 05:47:10,Metal Gear Solid 4: Guns of the Patriots (Greatest Hits),3030-20669,video_game_king
5,2014-07-10 14:18:20,Valiant Hearts: The Great War,3030-43885,thejohnrt
4,2014-07-10 14:19:54,Brutal Nature,3030-46169,westley_roberts
4,2014-07-10 20:27:11,Borderlands 2,3030-36055,tylerhall
3,2014-07-11 14:38:59,Doki-Doki Universe,3030-42594,kidavenger
4,2014-07-12 11:42:39,Broken Sword 5: The Serpent's Curse: Episode 1,3030-39486,soap
2,2014-07-13 12:53:02,Saints Row,3030-5618,eccentrix
3,2014-07-13 16:14:30,The Wolf Among Us: Episode 1 - Faith,3030-34213,kidavenger
4,2014-07-13 16:36:13,The Wolf Among Us: Episode 3  - A Crooked Mile,3030-34213,klumzee
4,2014-07-13 21:09:33,Long Live the Queen,3030-40310,dragonbloodthirsty
5,2014-07-13 21:24:14,Guacamelee! Super Turbo Championship Edition,3030-37673,max_chiasson
3,2014-07-13 21:41:33,Sniper Elite III,3030-41928,max_chiasson
5,2014-07-13 21:46:27,Shovel Knight,3030-42034,max_chiasson
4,2014-07-14 01:47:25,DEVICE 6,3030-43388,skald
5,2014-07-14 12:38:27,Ni no Kuni: Wrath of the White Witch,3030-33382,theecakee
4,2014-07-14 15:37:16,DmC Devil May Cry,3030-32686,geraltitude
4,2014-07-14 19:04:59,Transistor,3030-42012,nobler
3,2014-07-14 19:40:01,Pokémon Y,3030-41088,nobler
5,2014-07-14 19:41:56,"Papers, Please",3030-41931,nobler
3,2014-07-15 16:02:06,Shin Megami Tensei: Persona 3 FES,3030-20683,onewingeddash
3,2014-07-15 16:34:06,Valiant Hearts: The Great War,3030-43885,boss_kowbel
4,2014-07-16 05:04:13,Pokémon Art Academy,3030-46182,iainfarrell
4,2014-07-16 22:12:58,GRID Autosport,3030-46078,thoracicage
4,2014-07-17 07:30:10,Tekken 6,3030-23833,hiruko
3,2014-07-18 07:24:12,Sniper Elite III,3030-41928,boss_kowbel
4,2014-07-18 10:35:34,Valiant Hearts: The Great War,3030-43885,geraltitude
5,2014-07-18 11:23:50,Wolfenstein: The New Order,3030-42581,theacidskull
5,2014-07-19 00:14:12,Transistor,3030-42012,nathan_s
3,2014-07-19 01:19:12,Dungeon Hearts,3030-42137,kingsdecree
3,2014-07-19 06:07:16,Crazy Machines: The Wacky Contraptions Game,3030-14836,bagronken
4,2014-07-19 11:09:13,Muramasa Rebirth,3030-24017,riostarwind
4,2014-07-19 11:40:06,The Fall,3030-43982,inkerman
4,2014-07-19 19:11:46,Magic 2015 - Duels of the Planeswalkers,3030-45981,swaboo
4,2014-07-19 20:54:33,South Park: The Stick of Truth,3030-36978,lonelyspacepanda
1,2014-07-20 08:19:30,Brutal: Paws of Fury,3030-10640,reverendhunt
3,2014-07-20 09:50:09,Tom Clancy's Splinter Cell,3030-5961,lonelyspacepanda
4,2014-07-20 12:46:02,Valiant Hearts: The Great War,3030-43885,warmachine
3,2014-07-20 18:09:43,Need for Speed: Undercover,3030-20741,junior_ain
3,2014-07-22 18:07:38,Borderlands 2: Game of the Year Edition,3030-36055,kidavenger
5,2014-07-25 01:54:39,Brothers: A Tale of Two Sons,3030-39854,raven10
3,2014-07-25 18:06:09,The Divide: Enemies Within,3030-47161,plasticpals
3,2014-07-25 21:14:47,Wolfenstein: The New Order,3030-42581,nathanahtan
4,2014-07-26 07:14:58,Toki Tori 2+,3030-36713,mento
2,2014-07-29 08:18:24,Enemy Front (Steam),3030-36917,ay_gurl
3,2014-07-29 11:17:02,Halo 2,3030-7110,yojimbo
5,2014-07-29 11:26:27,F.E.A.R.: First Encounter Assault Recon,3030-4800,noahtheboa999
2,2014-07-29 11:41:22,Strider,3030-43275,noahtheboa999
5,2014-07-29 16:17:02,The Legend of Heroes: Trails in the Sky,3030-5104,viciousanchovy
4,2014-07-29 17:11:49,Icewind Dale,3030-5242,xymox
2,2014-07-30 02:47:04,Gods Will Be Watching,3030-43362,humanity
5,2014-07-31 09:45:57,Grand Theft Auto V,3030-36765,vacilastana
4,2014-07-31 14:12:54,The Punisher,3030-22163,migrations
5,2014-08-01 00:33:25,The Beach Bum Pack,3030-36765,ceph
5,2014-08-01 17:29:18,Earth Defense Force 2025,3030-33539,mooninaut
5,2014-08-02 14:00:11,PlanetSide 2,3030-29025,maksutovic
4,2014-08-03 08:28:31,Rock N' Roll Racing,3030-18026,slither_maggot
5,2014-08-04 09:57:18,The Last of Us: Remastered,3030-36989,max_chiasson
4,2014-08-05 11:48:27,BloodRayne: Betrayal,3030-34625,moonlightmoth
3,2014-08-05 19:30:26,Mount Your Friends,3030-43242,metalgearjames
4,2014-08-06 03:57:42,Back to Bed,3030-46943,kazvon
5,2014-08-06 08:44:27,Two Worlds II,3030-27218,samath
3,2014-08-06 13:55:44,Firefall,3030-32580,naison
3,2014-08-06 19:28:56,Outlast,3030-40089,titanr0l
